transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1011,8/17/2024,12:28:55,253,Female,29,Beauty,3,40.13,77.12,120.39
1012,7/2/2024,16:12:21,465,Female,65,Electronics,3,247.92,583.36,743.76
1013,9/3/2024,14:17:20,376,Male,42,Clothing,7,464.2,2170.84,3249.4
1014,9/16/2024,10:01:53,292,Female,74,Electronics,10,213.86,1005.29,2138.6
1015,2/6/2025,12:28:20,469,Female,68,Books,2,321.84,379.46,643.68
1016,1/20/2025,20:20:07,8,Male,52,Clothing,10,395.41,2607.33,3954.1
1017,4/4/2026,19:14:48,325,Female,29,Clothing,10,397.36,1634.37,3973.6
1018,8/28/2024,12:51:15,90,Female,47,Books,2,271.66,220.57,543.32
1019,3/31/2025,14:26:58,208,Female,22,Books,3,432.53,586.2,1297.59
1020,7/5/2025,14:49:54,292,Female,51,Beauty,10,210.9,1055.9,2109
1021,5/13/2025,9:30:30,284,Female,39,Food,7,447.13,1789.74,3129.91
1022,10/22/2025,16:14:41,118,Female,56,Toys,3,139.11,248.3,417.33
1023,1/5/2026,14:50:09,349,Male,30,Electronics,7,158.1,503.78,1106.7
1024,10/7/2025,11:22:31,175,Female,74,Food,9,50.23,302.6,452.07
1025,1/23/2025,17:23:58,76,Female,64,Sports,10,402.9,2572.34,4029
1026,8/9/2025,10:43:33,101,Male,71,Beauty,4,223.1,462.07,892.4
1027,6/18/2025,19:12:08,414,Male,20,Beauty,7,133.83,379.84,936.81
1028,8/25/2024,16:21:16,151,Female,77,Toys,9,135.1,524.12,1215.9
1029,9/12/2025,18:42:10,400,Male,70,Sports,8,453.16,2018.11,3625.28
1030,5/5/2024,11:36:31,270,Female,37,Electronics,8,421.11,1555.04,3368.88
1031,2/5/2026,20:32:09,458,Female,48,Home & Garden,9,287.93,1427.14,2591.37
1032,1/21/2026,13:55:21,71,Male,22,Sports,5,317.65,1034.38,1588.25
1033,3/25/2025,14:02:56,493,Female,41,Electronics,5,250.3,774.55,1251.5
1034,11/4/2024,18:53:16,180,Female,57,Clothing,3,211.04,311.79,633.12
1035,2/9/2026,14:18:03,124,Male,71,Books,5,459.85,1235.91,2299.25
1036,6/22/2025,12:22:47,381,Male,50,Beauty,8,84.67,437.31,677.36
1037,12/14/2024,11:28:51,293,Male,25,Electronics,5,223.76,832.77,1118.8
1038,2/14/2025,12:29:46,285,Male,41,Food,4,188.67,529.25,754.68
1039,1/25/2025,9:38:24,195,Female,67,Toys,8,261.62,1300.48,2092.96
1040,11/30/2025,12:43:58,399,Male,37,Books,7,242.38,924.54,1696.66
1041,3/13/2026,9:46:20,228,Male,77,Food,6,271.47,889.37,1628.82
1042,4/6/2025,20:24:36,431,Male,33,Books,5,91.46,343.78,457.3
1043,11/30/2025,9:36:37,430,Male,67,Beauty,5,268.74,558.57,1343.7
1044,6/18/2025,18:46:48,436,Male,69,Sports,10,140.15,1114.46,1401.5
1045,7/3/2025,14:07:00,275,Female,29,Home & Garden,2,112.56,149.87,225.12
1046,9/3/2025,13:41:24,461,Male,30,Sports,4,55.8,150.09,223.2
1047,11/27/2024,19:57:50,106,Female,62,Electronics,8,387.26,1286.32,3098.08
1048,3/22/2025,12:15:35,21,Male,59,Toys,8,228.03,1171.55,1824.24
1049,4/25/2025,19:07:16,64,Male,56,Sports,1,322.66,191.63,322.66
1050,1/3/2026,11:00:40,165,Male,42,Beauty,2,370.61,327.85,741.22
1051,12/24/2025,9:43:23,27,Male,63,Toys,5,347.68,888.62,1738.4
1052,8/11/2024,14:04:01,311,Male,49,Electronics,9,248.49,1691.01,2236.41
1053,10/10/2024,10:02:39,500,Male,79,Clothing,10,209.25,1297.34,2092.5
1054,3/18/2025,16:00:14,285,Male,41,Sports,7,203.58,805.68,1425.06
1055,9/10/2024,18:03:31,148,Male,65,Sports,10,329.02,1411.74,3290.2
1056,4/14/2026,13:39:38,281,Female,64,Home & Garden,5,260.03,891.45,1300.15
1057,2/15/2026,15:34:58,326,Male,61,Electronics,1,428.34,291.76,428.34
1058,3/23/2025,18:31:05,319,Female,26,Food,6,440.48,1706.29,2642.88
1059,2/13/2025,20:41:00,164,Male,57,Sports,8,106.02,512.38,848.16
1060,9/23/2025,10:33:46,386,Female,67,Beauty,7,89.71,360.15,627.97
1061,4/27/2025,16:42:22,406,Male,40,Sports,2,324.44,413.54,648.88
1062,2/7/2025,10:24:57,224,Male,67,Home & Garden,5,168.08,414.62,840.4
1063,11/18/2024,12:09:38,272,Male,30,Clothing,4,33.82,105.05,135.28
1064,10/19/2025,9:20:56,146,Female,77,Home & Garden,9,447.11,2557.32,4023.99
1065,10/11/2024,13:45:16,453,Female,76,Sports,10,132.78,696.4,1327.8
1066,5/7/2025,17:38:33,438,Female,49,Toys,1,466.41,270.46,466.41
1067,9/17/2025,9:26:58,356,Female,67,Food,6,365.78,1585.16,2194.68
1068,3/7/2025,17:26:40,30,Male,32,Books,3,387.26,539.82,1161.78
1069,7/9/2025,19:01:28,45,Male,53,Sports,9,120.69,561.72,1086.21
1070,11/15/2025,16:40:08,275,Male,66,Electronics,5,136.24,457.63,681.2
1071,11/28/2024,14:47:12,471,Female,80,Sports,6,272.6,860.65,1635.6
1072,9/3/2024,15:12:05,34,Male,22,Food,9,106.75,688.86,960.75
1073,3/16/2026,11:08:05,141,Female,39,Electronics,9,170.08,692.16,1530.72
1074,4/22/2026,9:51:19,427,Female,33,Beauty,8,177.69,1002.28,1421.52
1075,4/1/2025,13:35:51,318,Female,58,Toys,9,100.82,387.76,907.38
1076,10/18/2024,20:21:52,374,Female,27,Electronics,4,122.46,198.4,489.84
1077,9/24/2024,20:41:02,221,Female,41,Home & Garden,6,399.56,1820.29,2397.36
1078,5/23/2024,10:25:16,356,Male,35,Clothing,5,104.42,330.25,522.1
1079,11/13/2025,13:57:48,22,Female,66,Home & Garden,5,38.52,104.14,192.6
1080,9/6/2024,16:53:11,180,Female,35,Books,4,323.94,638.86,1295.76
1081,11/25/2024,19:11:47,436,Male,24,Electronics,2,488.59,632,977.18
1082,4/12/2025,17:16:46,367,Female,21,Beauty,6,182.33,660.33,1093.98
1083,8/8/2025,10:13:44,420,Female,43,Sports,9,81.36,583.33,732.24
1084,3/29/2025,20:13:54,329,Male,22,Toys,1,295.93,234.76,295.93
1085,2/27/2026,11:56:00,231,Male,77,Electronics,7,455.52,2085.4,3188.64
1086,11/29/2025,11:33:16,499,Male,72,Home & Garden,6,397.43,1376.26,2384.58
1087,5/10/2025,9:52:02,403,Female,33,Electronics,3,320.7,573.85,962.1
1088,2/14/2025,16:56:25,38,Male,52,Electronics,1,174.65,117.54,174.65
1089,12/5/2024,14:19:14,70,Male,43,Electronics,4,282.39,497.72,1129.56
1090,10/18/2024,20:10:35,116,Male,35,Beauty,9,68.34,326.81,615.06
1091,11/16/2025,16:15:31,239,Female,46,Toys,2,347.5,298.93,695
1092,4/17/2026,19:50:31,335,Male,40,Food,3,369.42,475.83,1108.26
1093,10/17/2025,17:30:03,441,Female,70,Food,2,483.39,462.45,966.78
1094,9/11/2024,13:54:17,148,Female,31,Electronics,2,148.69,176.67,297.38
1095,1/10/2025,20:05:48,9,Male,32,Beauty,10,33.77,241.09,337.7
1096,2/7/2026,11:55:18,288,Female,66,Beauty,8,284.16,1350.78,2273.28
1097,2/24/2026,13:18:42,388,Female,50,Books,3,360.73,578.1,1082.19
1098,5/25/2025,13:36:51,50,Male,42,Electronics,7,400.44,1213.57,2803.08
1099,2/22/2026,13:57:34,338,Female,38,Home & Garden,8,117.03,580.58,936.24
1100,7/10/2024,11:03:39,5,Male,34,Home & Garden,3,149.33,227.81,447.99
1101,2/21/2025,19:46:13,404,Female,40,Clothing,2,268.48,346.86,536.96
1102,2/22/2025,18:03:57,343,Female,74,Toys,8,182.04,1151.77,1456.32
1103,2/25/2026,12:19:32,126,Male,60,Electronics,3,433.74,578.43,1301.22
1104,7/16/2025,17:09:13,75,Male,34,Clothing,7,250.04,848.62,1750.28
1105,12/12/2024,18:23:33,165,Female,75,Home & Garden,1,404.8,238.52,404.8
1106,4/15/2026,17:53:54,278,Female,31,Home & Garden,6,300.79,1421.13,1804.74
1107,4/30/2025,10:34:03,442,Male,46,Electronics,9,392.22,2501.78,3529.98
1108,2/18/2026,16:25:23,324,Female,37,Clothing,3,183.02,416.9,549.06
1109,8/13/2024,16:36:58,477,Female,47,Clothing,7,419.92,1568.15,2939.44
1110,11/22/2025,15:37:28,300,Female,36,Electronics,6,155.42,743.05,932.52
1111,12/16/2024,16:20:18,290,Female,70,Toys,8,284.4,1003.67,2275.2
1112,2/22/2025,11:53:05,77,Male,56,Books,3,126.65,160.03,379.95
1113,8/31/2025,14:39:56,298,Male,73,Clothing,3,250.88,558.64,752.64
1114,6/16/2024,9:38:32,137,Male,30,Books,4,176.13,543.12,704.52
1115,11/3/2025,15:20:48,106,Male,35,Sports,3,151.68,198.5,455.04
1116,3/10/2026,9:09:39,95,Male,40,Toys,9,484.32,1941.32,4358.88
1117,1/11/2026,17:37:18,135,Male,79,Home & Garden,4,101.04,167.03,404.16
1118,12/17/2024,9:45:52,68,Female,63,Food,6,398.98,1057.62,2393.88
1119,2/8/2025,9:03:00,147,Male,50,Toys,8,492.48,1905.97,3939.84
1120,4/20/2025,15:59:04,490,Female,56,Books,8,34.45,217.18,275.6
1121,10/7/2025,10:56:26,478,Female,57,Books,5,357.04,1190.99,1785.2
1122,5/22/2025,13:44:15,159,Female,35,Books,5,145.13,516.24,725.65
1123,3/22/2026,16:19:05,384,Male,26,Beauty,6,44.23,188.54,265.38
1124,4/20/2026,16:16:39,163,Female,50,Toys,10,216.37,1328.58,2163.7
1125,5/6/2024,11:54:12,441,Male,49,Clothing,7,469.23,2361.62,3284.61
1126,1/10/2026,15:06:47,341,Female,78,Clothing,10,30.59,195.26,305.9
1127,10/1/2024,11:03:34,189,Female,71,Beauty,7,304.25,1119.86,2129.75
1128,8/13/2025,14:28:18,415,Male,34,Clothing,4,263.16,657.31,1052.64
1129,9/16/2025,14:13:11,339,Female,36,Beauty,6,439.86,1618.87,2639.16
1130,10/18/2024,11:02:15,95,Female,44,Books,7,64.9,331.36,454.3
1131,10/13/2024,15:23:58,181,Female,23,Electronics,5,348.72,1382.14,1743.6
1132,7/16/2024,11:36:42,288,Female,52,Toys,5,348.05,982.23,1740.25
1133,11/23/2025,16:15:09,322,Male,73,Sports,2,342.81,483.61,685.62
1134,2/10/2025,18:57:24,187,Female,54,Books,7,472.61,1455.33,3308.27
1135,7/4/2024,12:54:19,372,Female,51,Sports,6,415.97,1773.86,2495.82
1136,10/27/2025,9:51:30,138,Male,37,Home & Garden,1,44.94,24.65,44.94
1137,5/31/2025,12:03:03,130,Female,42,Books,4,248.76,413.69,995.04
1138,5/21/2024,15:55:43,194,Female,21,Food,3,214.03,350.13,642.09
1139,5/20/2024,19:23:22,316,Female,27,Clothing,3,172.32,333.06,516.96
1140,9/17/2024,12:33:01,472,Female,27,Food,7,239.38,750.19,1675.66
1141,8/2/2025,14:29:55,273,Male,41,Electronics,10,207.49,1596.87,2074.9
1142,7/8/2025,17:17:21,352,Female,38,Sports,4,230.36,397.2,921.44
1143,11/27/2024,9:18:50,144,Male,28,Toys,8,490.15,3027.18,3921.2
1144,3/16/2026,13:30:56,16,Female,44,Books,9,67.1,412.38,603.9
1145,7/12/2024,19:59:36,302,Female,33,Toys,3,463.06,738.88,1389.18
1146,8/29/2025,15:59:07,423,Female,43,Electronics,5,253.11,704.03,1265.55
1147,11/2/2025,9:18:06,245,Male,78,Electronics,4,321.28,894.86,1285.12
1148,11/7/2025,12:48:13,415,Female,78,Clothing,10,419.34,2686.24,4193.4
1149,8/20/2025,14:45:55,107,Female,47,Electronics,6,196.22,787.22,1177.32
1150,8/22/2024,10:18:54,88,Male,80,Books,10,229.45,1274.98,2294.5
1151,12/18/2025,18:21:02,129,Male,66,Books,4,219.52,522.57,878.08
1152,10/10/2025,13:23:49,395,Male,33,Toys,8,203,1292.62,1624
1153,6/25/2024,19:44:15,375,Male,24,Toys,3,464.63,676.83,1393.89
1154,5/14/2024,18:11:54,341,Female,33,Sports,5,418.74,1187.43,2093.7
1155,8/14/2024,9:29:18,4,Female,52,Books,1,76.77,39.67,76.77
1156,9/12/2024,14:57:50,327,Female,75,Food,6,76.36,323.48,458.16
1157,10/5/2024,14:37:17,410,Female,33,Sports,5,228.24,805.24,1141.2
1158,4/15/2025,12:52:51,367,Male,57,Clothing,8,71.86,297.2,574.88
1159,1/10/2025,16:30:15,306,Female,79,Sports,9,319.07,1242.14,2871.63
1160,9/14/2024,12:35:07,396,Female,29,Beauty,8,93.25,301.81,746
1161,9/22/2025,16:18:59,95,Female,52,Toys,8,273.13,1247.61,2185.04
1162,2/11/2026,16:47:32,209,Female,66,Food,3,28.43,48.12,85.29
1163,3/26/2026,13:44:48,225,Male,38,Toys,4,175.38,557.96,701.52
1164,6/24/2024,12:35:11,459,Female,67,Beauty,4,346.67,815.26,1386.68
1165,1/25/2025,20:29:52,348,Female,60,Beauty,5,254.92,640.57,1274.6
1166,2/8/2026,10:54:10,480,Female,53,Home & Garden,9,489.68,3333.95,4407.12
1167,1/12/2026,19:48:04,321,Male,65,Books,9,440.2,2362.93,3961.8
1168,11/18/2024,11:54:26,47,Male,34,Clothing,10,195.56,1250.94,1955.6
1169,6/3/2025,11:32:11,476,Female,49,Electronics,1,46.61,20.43,46.61
1170,11/9/2024,12:17:16,181,Female,58,Beauty,8,426.67,1888.16,3413.36
1171,4/8/2026,12:51:05,106,Female,23,Sports,1,457.84,356.06,457.84
1172,8/29/2024,18:48:32,199,Male,41,Electronics,2,414.8,527.46,829.6
1173,8/26/2024,19:58:04,386,Female,44,Sports,7,85.78,322.93,600.46
1174,10/4/2024,19:27:56,106,Female,37,Toys,8,499.01,2595.92,3992.08
1175,2/20/2026,13:58:27,280,Female,42,Sports,1,147.83,112.97,147.83
1176,1/23/2025,12:46:13,260,Male,19,Electronics,3,369,564.12,1107
1177,2/16/2025,19:10:04,108,Female,26,Electronics,7,456.32,1923.08,3194.24
1178,8/16/2024,18:56:53,19,Female,45,Books,9,136.95,965.67,1232.55
1179,11/16/2024,16:59:55,410,Male,70,Sports,8,456.42,1712.34,3651.36
1180,12/9/2024,14:53:58,459,Male,78,Clothing,8,172,946.5,1376
1181,6/10/2024,14:44:32,296,Female,55,Books,9,488.8,2840.97,4399.2
1182,1/10/2026,16:32:49,306,Male,20,Food,10,158.6,1065.59,1586
1183,8/11/2024,15:16:47,171,Female,37,Home & Garden,3,477.88,774.87,1433.64
1184,1/25/2026,18:05:40,331,Male,23,Food,8,50.43,212.03,403.44
1185,2/27/2025,19:03:18,493,Male,56,Clothing,1,361.9,243.81,361.9
1186,6/17/2025,20:19:21,195,Female,50,Books,8,277.75,1080.37,2222
1187,9/26/2024,18:47:04,12,Female,72,Home & Garden,7,251.99,1001.67,1763.93
1188,11/29/2025,16:46:58,195,Female,18,Books,8,131.16,498.69,1049.28
1189,10/16/2025,10:26:01,490,Male,54,Electronics,1,360.16,145.26,360.16
1190,9/4/2024,17:14:29,283,Female,23,Home & Garden,6,115.63,546.71,693.78
1191,12/8/2024,9:05:46,369,Female,62,Toys,7,287.6,1152.92,2013.2
1192,8/3/2024,16:46:38,182,Female,51,Sports,5,145.29,572.25,726.45
1193,4/17/2025,20:13:03,450,Female,64,Food,5,478.92,1092.25,2394.6
1194,4/2/2025,19:59:32,305,Female,32,Home & Garden,7,38.6,171.56,270.2
1195,5/23/2024,20:10:12,144,Male,62,Sports,3,119.87,172.75,359.61
1196,10/7/2025,20:38:19,386,Female,43,Books,6,140.1,601.89,840.6
1197,2/12/2025,12:08:53,316,Female,74,Clothing,7,221.68,1107.15,1551.76
1198,6/25/2025,12:25:06,182,Male,31,Home & Garden,1,135.55,60.33,135.55
1199,11/2/2025,13:15:14,30,Female,75,Sports,2,258.39,395.25,516.78
1200,12/22/2025,16:04:22,84,Female,71,Books,4,439.42,839.91,1757.68
1201,10/28/2025,13:56:13,166,Female,24,Books,8,363.23,1874.82,2905.84
1202,7/29/2024,16:51:22,284,Female,63,Books,10,300.48,2386.57,3004.8
1203,3/8/2026,18:09:18,281,Female,80,Clothing,6,67.28,303.95,403.68
1204,12/10/2025,9:49:53,96,Male,75,Electronics,1,354.65,277.56,354.65
1205,2/15/2026,20:02:28,381,Male,48,Clothing,10,104.05,558.79,1040.5
1206,8/30/2024,18:12:55,266,Male,41,Clothing,5,398.52,881.19,1992.6
1207,5/30/2025,17:42:19,444,Female,76,Toys,7,143.78,478.41,1006.46
1208,3/13/2025,14:48:28,298,Male,48,Food,6,223.1,803.42,1338.6
1209,4/21/2025,11:29:23,296,Female,46,Books,9,191.47,1236.06,1723.23
1210,10/1/2024,16:53:17,225,Female,59,Sports,8,432.94,1593.43,3463.52
1211,8/20/2024,17:44:09,333,Female,49,Home & Garden,4,85.11,226.02,340.44
1212,2/8/2026,14:05:40,361,Male,34,Food,5,293.68,777.42,1468.4
1213,6/26/2024,19:16:56,374,Male,31,Books,7,92.48,347.3,647.36
1214,4/28/2025,15:58:07,42,Male,57,Beauty,8,359.78,1913.36,2878.24
1215,12/3/2024,9:44:25,303,Female,53,Clothing,5,454.91,1334.71,2274.55
1216,11/23/2025,13:50:28,421,Male,75,Beauty,9,231.44,1509.76,2082.96
1217,11/9/2025,13:52:09,246,Female,65,Books,10,256.84,1187.54,2568.4
1218,9/5/2025,18:18:16,208,Male,41,Food,4,465.53,1333.24,1862.12
1219,5/25/2024,12:41:01,237,Male,62,Sports,4,272.47,463.96,1089.88
1220,9/9/2024,14:34:05,22,Female,80,Food,8,256.61,980.5,2052.88
1221,11/19/2024,15:45:57,185,Female,71,Toys,1,299.71,198.55,299.71
1222,12/18/2025,17:25:04,468,Male,44,Sports,8,352.38,2091.64,2819.04
1223,10/9/2024,9:50:27,242,Male,42,Sports,5,75.77,189.83,378.85
1224,7/25/2024,14:04:40,363,Male,76,Books,1,415.03,220.33,415.03
1225,3/4/2026,15:28:04,283,Female,49,Electronics,4,231.86,570.23,927.44
1226,1/25/2025,11:36:17,41,Female,69,Books,2,59.37,57.54,118.74
1227,7/4/2025,16:19:25,336,Male,35,Clothing,4,398.44,1154.62,1593.76
1228,6/25/2025,13:48:19,162,Male,63,Food,8,204.05,1158.11,1632.4
1229,7/8/2025,17:20:40,160,Female,35,Sports,5,72.67,166.46,363.35
1230,9/18/2025,13:09:48,474,Male,54,Books,1,326.05,190.91,326.05
1231,9/1/2025,17:04:26,89,Female,43,Books,7,443.06,2201.79,3101.42
1232,2/6/2026,18:35:48,322,Female,26,Food,1,446.68,238.94,446.68
1233,10/14/2024,12:05:11,12,Female,77,Food,9,479.89,2821.36,4319.01
1234,12/21/2025,17:25:06,424,Female,52,Toys,3,437.16,550.93,1311.48
1235,11/24/2025,13:03:58,73,Female,25,Sports,3,26.02,50.23,78.06
1236,10/28/2025,18:38:02,76,Female,37,Home & Garden,6,205.61,568.79,1233.66
1237,8/21/2025,17:38:09,346,Male,71,Toys,10,413.81,3030.05,4138.1
1238,10/10/2025,11:49:33,201,Female,59,Beauty,6,198.97,647.27,1193.82
1239,3/14/2026,12:34:24,10,Female,39,Clothing,6,310.74,955.75,1864.44
1240,6/3/2024,17:00:34,352,Male,36,Clothing,1,313,230.48,313
1241,5/3/2024,18:23:15,226,Female,47,Home & Garden,5,198.39,416.68,991.95
1242,4/15/2026,19:56:01,176,Male,70,Electronics,6,454.63,1523.86,2727.78
1243,1/25/2025,14:35:59,276,Female,45,Toys,8,264.03,1157.51,2112.24
1244,3/4/2025,10:05:23,39,Male,52,Home & Garden,1,245.77,126.31,245.77
1245,2/25/2026,15:40:09,60,Male,60,Electronics,5,498.82,1907.24,2494.1
1246,12/14/2025,10:53:37,66,Female,80,Electronics,3,259.41,545.05,778.23
1247,1/11/2025,19:45:21,321,Female,28,Home & Garden,2,109.74,93.4,219.48
1248,7/21/2024,10:59:25,435,Female,48,Clothing,8,268.71,1474.41,2149.68
1249,8/8/2025,19:43:42,124,Female,66,Beauty,7,411.66,1760.44,2881.62
1250,8/11/2024,9:59:54,164,Male,65,Clothing,10,394.01,2995.84,3940.1
1251,7/8/2024,19:56:38,408,Male,56,Books,7,399.58,1468.96,2797.06
1252,6/29/2025,19:30:26,411,Male,53,Clothing,5,361.31,1137.52,1806.55
1253,6/4/2025,20:19:28,386,Female,47,Clothing,9,145.75,787.45,1311.75
1254,3/8/2025,19:23:46,159,Male,40,Toys,5,434.49,1294.4,2172.45
1255,8/2/2024,11:24:37,57,Female,36,Home & Garden,2,449.39,523.49,898.78
1256,7/30/2024,14:35:19,78,Female,29,Home & Garden,3,117.22,169.59,351.66
1257,11/10/2025,16:20:26,194,Male,32,Books,4,86.97,244.31,347.88
1258,2/6/2026,17:29:40,285,Female,48,Books,5,488.41,1417.69,2442.05
1259,1/9/2026,15:23:53,15,Male,60,Toys,3,437.45,1028.1,1312.35
1260,3/19/2026,12:43:19,12,Female,54,Home & Garden,7,449.29,1586.11,3145.03
1261,4/26/2025,14:41:43,101,Male,54,Clothing,5,446.03,1501.11,2230.15
1262,11/7/2024,13:29:18,156,Female,32,Beauty,5,282.3,1095.73,1411.5
1263,11/20/2025,16:21:19,340,Male,46,Electronics,6,332.04,1325.6,1992.24
1264,2/21/2026,9:27:34,125,Male,67,Food,7,284.05,1488.3,1988.35
1265,4/27/2024,9:06:46,359,Female,60,Electronics,10,49.32,360.53,493.2
1266,1/19/2026,19:34:01,280,Female,43,Books,10,379.11,2062.54,3791.1
1267,10/24/2025,14:54:29,405,Male,61,Books,8,265.03,1357.06,2120.24
1268,9/14/2024,18:27:52,394,Female,19,Electronics,9,332.66,1384.71,2993.94
1269,9/4/2024,20:13:33,110,Female,37,Food,4,263.75,647.99,1055
1270,3/11/2025,10:55:21,334,Female,32,Clothing,5,258.61,636.4,1293.05
1271,9/3/2025,13:09:02,357,Male,69,Beauty,5,106.6,371.76,533
1272,7/19/2024,9:15:05,146,Male,21,Beauty,8,157.39,769.6,1259.12
1273,5/4/2024,15:15:14,216,Female,39,Electronics,9,100.46,510.38,904.14
1274,3/6/2026,9:53:26,398,Female,67,Food,7,117.94,419,825.58
1275,4/23/2026,12:30:09,162,Male,55,Toys,5,487.16,1947.37,2435.8
1276,3/13/2026,17:41:08,128,Female,40,Books,3,97.73,125.69,293.19
1277,4/11/2025,9:24:32,314,Male,76,Sports,1,152.9,63.82,152.9
1278,11/23/2025,12:12:31,332,Female,43,Clothing,9,305.53,1338.87,2749.77
1279,8/12/2024,14:05:47,150,Female,68,Toys,5,314.83,1241.11,1574.15
1280,4/29/2024,14:43:05,454,Female,28,Electronics,9,98.14,699.27,883.26
1281,5/21/2024,20:08:40,36,Male,45,Beauty,10,402.02,2661.26,4020.2
1282,5/30/2025,16:44:58,173,Male,73,Books,4,397.97,1197.16,1591.88
1283,1/2/2026,9:35:35,420,Male,19,Toys,5,137.73,334.4,688.65
1284,2/1/2026,15:55:58,22,Male,76,Toys,4,162.12,511.53,648.48
1285,2/11/2026,9:42:59,206,Female,25,Home & Garden,2,470.54,430.18,941.08
1286,8/19/2025,15:19:01,127,Female,46,Home & Garden,1,417.19,183.75,417.19
1287,1/24/2025,11:17:28,336,Male,28,Food,8,356.45,1268.63,2851.6
1288,6/5/2024,19:57:03,445,Female,54,Food,4,64.06,161.24,256.24
1289,7/29/2025,16:42:00,356,Female,35,Electronics,5,223.68,796.74,1118.4
1290,11/2/2025,11:56:18,440,Male,72,Toys,6,290.67,953.4,1744.02
1291,1/1/2026,9:20:25,217,Female,79,Sports,8,114.02,721.66,912.16
1292,4/14/2025,16:03:24,96,Female,67,Beauty,8,237.91,1092.04,1903.28
1293,3/8/2025,11:49:09,417,Male,31,Electronics,7,310.49,1000.17,2173.43
1294,9/19/2025,10:32:52,429,Female,71,Sports,4,180.5,423.37,722
1295,12/18/2024,9:26:14,164,Female,27,Books,6,395.95,1595.56,2375.7
1296,9/7/2025,11:06:58,148,Female,52,Food,4,424.21,1243.6,1696.84
1297,8/7/2024,10:05:21,18,Male,26,Home & Garden,7,178.71,729.95,1250.97
1298,10/3/2025,10:14:50,294,Male,52,Clothing,1,423.36,269.87,423.36
1299,2/11/2025,14:17:47,195,Female,28,Toys,5,74.2,188.07,371
1300,3/8/2025,20:31:20,151,Female,80,Books,10,422.92,2784.36,4229.2
1301,7/11/2024,9:55:58,480,Female,61,Home & Garden,10,97.56,775.01,975.6
1302,10/14/2024,10:10:55,365,Male,29,Beauty,4,64.39,108.08,257.56
1303,10/31/2025,14:19:21,123,Male,20,Beauty,7,329.84,1742.31,2308.88
1304,7/10/2024,11:23:35,400,Male,70,Home & Garden,9,249.17,1401.39,2242.53
1305,10/7/2024,12:14:33,187,Female,56,Books,5,456.25,1142.54,2281.25
1306,4/24/2025,9:47:29,453,Female,31,Home & Garden,4,197.51,617.78,790.04
1307,2/3/2025,16:06:24,452,Female,73,Sports,9,161.4,861.89,1452.6
1308,9/10/2025,15:20:44,149,Female,45,Electronics,5,262.85,700.07,1314.25
1309,1/18/2026,15:41:27,104,Female,28,Food,9,241.57,1027.49,2174.13
1310,6/16/2024,11:25:00,243,Male,56,Sports,8,188.6,751.05,1508.8
1311,6/24/2024,18:43:48,462,Female,42,Clothing,4,354.53,1039.68,1418.12
1312,11/28/2024,18:55:44,231,Female,38,Home & Garden,7,385.79,1743.91,2700.53
1313,12/2/2025,11:13:03,479,Female,27,Clothing,5,430.17,1646.04,2150.85
1314,1/1/2025,10:56:06,206,Male,60,Clothing,10,487.11,2400.42,4871.1
1315,5/6/2025,20:36:48,198,Female,32,Sports,4,151.66,272.05,606.64
1316,4/22/2025,9:57:08,396,Male,36,Food,5,365.14,734.73,1825.7
1317,12/28/2024,15:20:35,400,Male,65,Books,5,212.27,640.15,1061.35
1318,11/21/2024,15:17:18,337,Male,39,Beauty,9,346.61,2493.48,3119.49
1319,2/23/2026,20:04:00,493,Male,38,Electronics,9,251.09,1532.12,2259.81
1320,12/13/2024,10:02:09,87,Male,77,Toys,6,497.04,1560.78,2982.24
1321,6/30/2025,15:22:35,142,Female,69,Beauty,4,371.23,1114.79,1484.92
1322,5/19/2025,16:25:08,317,Female,61,Food,2,477.43,680.52,954.86
1323,1/28/2025,9:36:44,199,Male,49,Toys,3,421.61,513.73,1264.83
1324,12/13/2025,17:23:45,46,Male,67,Beauty,2,453.88,659.71,907.76
1325,3/23/2025,15:48:41,288,Male,40,Home & Garden,5,411.85,1071.24,2059.25
1326,7/12/2024,11:18:31,15,Female,30,Home & Garden,6,243.1,670.77,1458.6
1327,8/29/2025,16:50:31,44,Female,22,Sports,5,144.6,354.65,723
1328,1/16/2026,15:24:05,401,Male,21,Clothing,2,200.9,236.03,401.8
1329,4/29/2025,19:20:47,169,Female,45,Toys,5,34.61,98.63,173.05
1330,12/30/2024,16:11:37,310,Female,31,Food,9,273.9,1270.89,2465.1
1331,6/3/2025,14:56:16,495,Male,25,Food,4,264.9,496.83,1059.6
1332,6/4/2025,17:40:09,44,Male,26,Beauty,10,274.49,1934.86,2744.9
1333,12/4/2025,13:32:49,98,Female,74,Sports,2,487.66,776.4,975.32
1334,4/1/2025,11:49:26,261,Female,68,Beauty,3,457.94,976.95,1373.82
1335,4/15/2026,11:52:53,109,Female,52,Beauty,3,101.81,158.33,305.43
1336,3/8/2025,9:03:49,283,Male,54,Food,9,200.22,897.25,1801.98
1337,11/3/2025,20:41:34,372,Male,38,Beauty,4,226.38,441.05,905.52
1338,4/7/2025,16:56:51,343,Male,75,Clothing,1,196.25,89.23,196.25
1339,1/22/2025,10:06:58,104,Female,35,Beauty,1,404.29,250.87,404.29
